lact_num;avg_milk;avg_thi3
4;17.77;61.34
3;17.77;61.15
2;17.77;60.44
2;17.77;60.34
5;17.77;60.23
2;17.77;59.4
2;17.77;58.65
6;17.77;58.22
4;17.77;58.16
4;17.77;58.16
3;17.77;57.35
4;17.77;57.32
4;17.77;57.3
5;17.77;57.18
4;17.77;56.57
5;17.77;56.17
2;17.77;55.47
2;17.77;55.47
2;17.77;55.16
2;17.77;54.7
6;17.77;52.36
2;17.76;57.59
3;17.76;56.05
1;17.76;55.87
1;17.76;55.87
1;17.76;55.87
2;17.76;53
1;17.76;52.12
1;17.76;50.54
2;17.75;59.34
1;17.75;56.73
5;17.75;53.89
2;17.75;52.85
2;17.75;52.16
7;17.75;50.38
1;17.74;59.92
1;17.74;59.47
1;17.74;59.47
2;17.74;58
2;17.74;57.14
1;17.74;55.71
2;17.74;55.58
1;17.73;69.97
7;17.73;67.68
5;17.73;66.93
5;17.73;66.93
2;17.73;66.14
3;17.73;65.99
3;17.73;65.66
2;17.73;63.99
1;17.73;63.89
3;17.73;63.66
5;17.73;63.12
5;17.73;60.84
5;17.73;60.84
4;17.73;60.28
7;17.73;59.86
4;17.73;59.13
2;17.73;58.64
6;17.73;57.58
3;17.73;57.15
2;17.73;56.72
2;17.73;55.62
1;17.73;54.2
1;17.73;53.44
1;17.73;53.44
2;17.73;52.25
2;17.73;51.47
4;17.72;54.63
1;17.72;53.41
1;17.72;52.69
1;17.72;51.18
2;17.72;50.13
1;17.71;58.39
1;17.71;56.17
2;17.71;55.85
8;17.71;54.62
1;17.71;54.21
2;17.71;54.14
2;17.71;54.14
2;17.71;53.86
2;17.71;53.86
1;17.71;53.37
2;17.71;52.53
2;17.71;51.86
2;17.71;51.41
5;17.71;50.75
2;17.7;69.75
1;17.7;69.04
2;17.7;68.8
1;17.7;66.14
3;17.7;65.33
1;17.7;65.18
1;17.7;65.18
3;17.7;64.31
5;17.7;64.02
1;17.7;63.82
2;17.7;63.46
1;17.7;63.37
2;17.7;63.21
3;17.7;63.15
2;17.7;62.73
6;17.7;62.48
2;17.7;61.95
2;17.7;61.94
5;17.7;61.86
5;17.7;61.86
2;17.7;61.52
4;17.7;60.37
2;17.7;59.91
5;17.7;59.07
5;17.7;59.07
5;17.7;59.07
5;17.7;58.64
5;17.7;58.64
1;17.7;57.16
3;17.7;56.85
2;17.7;55.45
5;17.7;54.93
2;17.7;53.73
5;17.7;53.57
2;17.7;53.33
3;17.7;52.39
2;17.7;52.22
1;17.7;52.17
2;17.7;51.04
3;17.69;60.09
2;17.69;59.24
4;17.69;58.15
1;17.69;55.31
1;17.69;53.32
2;17.69;50.92
1;17.68;59.32
2;17.68;55.81
1;17.68;50.36
1;17.67;68.74
6;17.67;66.37
6;17.67;66.09
4;17.67;66
2;17.67;64.89
4;17.67;64.28
5;17.67;63.47
6;17.67;62.63
1;17.67;62.46
3;17.67;62.43
3;17.67;62.43
2;17.67;62.01
5;17.67;61.76
5;17.67;61.72
2;17.67;61.58
6;17.67;61.17
2;17.67;60.82
2;17.67;60.6
2;17.67;60.6
2;17.67;60.44
2;17.67;60.44
2;17.67;60.44
2;17.67;60.44
2;17.67;60.44
7;17.67;60.2
2;17.67;57.78
1;17.67;57.11
1;17.67;55.95
2;17.67;55.04
5;17.67;54.05
4;17.67;50.74
3;17.66;59.67
1;17.66;57.68
2;17.66;57.5
3;17.66;53.46
3;17.66;53.46
1;17.66;53.46
1;17.66;52.53
2;17.65;54.25
2;17.65;53.09
2;17.65;52.48
2;17.64;59.28
1;17.64;59.27
4;17.64;55.96
1;17.64;55.56
1;17.64;55.56
8;17.64;54.06
2;17.64;53.42
2;17.64;53.42
2;17.64;53.42
1;17.64;52.95
4;17.64;52.49
6;17.64;52.37
3;17.64;50.71
2;17.63;67.27
2;17.63;66.75
2;17.63;66.75
5;17.63;64.82
2;17.63;64.26
2;17.63;63.91
4;17.63;63.3
1;17.63;63.25
2;17.63;62.66
2;17.63;62.65
5;17.63;62.43
6;17.63;62.28
6;17.63;61.44
4;17.63;61.07
4;17.63;59.58
4;17.63;59.58
8;17.63;58.79
8;17.63;58.21
2;17.63;57.95
2;17.63;57.95
1;17.63;57.39
2;17.63;55.35
2;17.63;53.98
1;17.63;53.65
1;17.63;53.45
1;17.63;53.45
1;17.63;51.34
3;17.63;50.09
2;17.62;60.15
1;17.62;59.54
1;17.62;54.38
1;17.62;52.18
2;17.62;51.45
2;17.61;60.2
1;17.61;51.74
1;17.61;51.74
1;17.61;50.66
1;17.61;50.62
2;17.6;69.53
2;17.6;67.82
3;17.6;65.66
3;17.6;65.27
1;17.6;64.87
4;17.6;64.39
1;17.6;64.37
4;17.6;64.2
4;17.6;64.2
2;17.6;64
4;17.6;63.61
1;17.6;63.55
1;17.6;63.2
5;17.6;62.56
2;17.6;62.45
9;17.6;62.33
4;17.6;62.32
9;17.6;62.2
2;17.6;61.11
2;17.6;60.87
1;17.6;60.5
4;17.6;60.37
4;17.6;60.37
5;17.6;60.09
6;17.6;59.56
2;17.6;58.78
2;17.6;58.39
1;17.6;57.27
3;17.6;57.06
1;17.6;56.79
3;17.6;55.12
3;17.6;55.05
2;17.6;53.36
2;17.6;53.28
3;17.6;52.53
3;17.6;52.53
2;17.6;52.14
1;17.6;51.92
2;17.6;50.88
2;17.6;50.67
3;17.59;61.11
1;17.59;60.08
2;17.59;54.66
1;17.59;54.42
1;17.59;53.85
1;17.59;53.55
1;17.59;52.56
1;17.58;58.48
2;17.58;57.05
1;17.58;55.62
1;17.58;55.62
2;17.58;53.73
2;17.58;53.05
7;17.58;51.78
2;17.57;68.7
2;17.57;68.59
2;17.57;68.48
2;17.57;66.83
1;17.57;65.99
3;17.57;65.93
4;17.57;65.63
5;17.57;64.75
6;17.57;64.64
3;17.57;64.56
3;17.57;64.51
3;17.57;64.51
5;17.57;64.46
7;17.57;64.45
2;17.57;64.36
4;17.57;64.27
6;17.57;64.25
4;17.57;64.18
1;17.57;63.81
7;17.57;63.65
1;17.57;63.64
1;17.57;63.18
3;17.57;62.96
2;17.57;61.78
3;17.57;60.6
1;17.57;60.38
2;17.57;59.11
5;17.57;58.31
1;17.57;57.81
4;17.57;57.34
4;17.57;57.34
2;17.57;56.39
4;17.57;55.19
1;17.57;54.86
1;17.57;52.61
8;17.57;51.44
1;17.57;50.23
1;17.57;50.23
1;17.56;60.51
2;17.56;59.04
2;17.56;57.41
1;17.56;52.42
1;17.55;61.05
1;17.55;59.7
1;17.55;59.7
1;17.55;57.26
2;17.55;54
1;17.55;53.05
2;17.55;51.28
2;17.54;57.14
2;17.54;54.38
3;17.54;53.16
1;17.54;52.63
1;17.54;52.63
4;17.54;50.58
9;17.53;69.26
1;17.53;68.62
1;17.53;68.62
3;17.53;67.26
3;17.53;66.42
5;17.53;66.2
2;17.53;64.47
6;17.53;63.43
6;17.53;62.74
2;17.53;62.15
1;17.53;61.83
6;17.53;58.74
1;17.53;58.72
1;17.53;58.72
5;17.53;58.2
1;17.53;57.79
3;17.53;55.58
2;17.53;53.52
1;17.52;56.12
1;17.52;55.23
4;17.52;53.97
1;17.52;53.19
1;17.52;53.19
2;17.52;52.64
1;17.52;52.13
2;17.52;51.72
6;17.52;51.64
2;17.51;59.22
4;17.51;58.65
1;17.51;56.58
1;17.51;55.15
4;17.51;54.74
1;17.51;52.67
2;17.51;51.84
7;17.5;68.31
3;17.5;68.2
2;17.5;67.72
2;17.5;66.77
1;17.5;66.68
1;17.5;66.53
1;17.5;66.53
8;17.5;66.13
7;17.5;65.79
1;17.5;64.97
2;17.5;63.72
1;17.5;63.2
2;17.5;62.42
2;17.5;62.2
4;17.5;61.83
4;17.5;61.83
1;17.5;61.36
7;17.5;61.29
7;17.5;61.29
7;17.5;61.29
7;17.5;61.09
1;17.5;60.26
2;17.5;58.93
9;17.5;57.39
1;17.5;57.03
2;17.5;56.72
5;17.5;55.09
2;17.5;54.98
2;17.5;54.32
6;17.5;53.36
2;17.5;50.98
1;17.49;58.69
1;17.49;55.01
3;17.49;53.54
4;17.49;50.3
2;17.48;57.21
1;17.48;56.55
5;17.48;53.95
2;17.48;52.24
3;17.48;51.95
5;17.47;69.87
5;17.47;69.87
5;17.47;69.87
4;17.47;69.54
3;17.47;68.66
2;17.47;65.96
2;17.47;65.32
2;17.47;64.57
2;17.47;64.54
1;17.47;63.61
3;17.47;63.07
3;17.47;63.07
1;17.47;62.92
1;17.47;62.76
3;17.47;62.49
5;17.47;60.71
1;17.47;60.67
3;17.47;60.37
1;17.47;60.32
1;17.47;60.22
2;17.47;59.88
3;17.47;59.87
1;17.47;59.83
5;17.47;59.78
8;17.47;58.82
5;17.47;58.72
2;17.47;58.34
3;17.47;57.77
2;17.47;56.34
4;17.47;55.66
4;17.47;55.66
2;17.47;55.62
1;17.47;55.54
2;17.47;52.04
1;17.47;51.62
1;17.46;56.59
5;17.46;56.58
2;17.46;56
1;17.46;53.44
2;17.45;62.62
1;17.45;57.56
2;17.44;57.78
4;17.44;56.92
2;17.44;54.31
2;17.44;53.72
2;17.44;52.36
2;17.44;50.34
2;17.43;69.09
4;17.43;67.77
1;17.43;66.28
6;17.43;65.64
6;17.43;65.64
3;17.43;65.39
2;17.43;64.81
2;17.43;64.81
2;17.43;64.81
2;17.43;64.81
4;17.43;64.68
2;17.43;64.44
2;17.43;64.44
4;17.43;64.39
8;17.43;64.28
3;17.43;63.22
4;17.43;63.07
2;17.43;62.82
2;17.43;62.29
1;17.43;61.77
1;17.43;61.61
4;17.43;61.34
1;17.43;60.74
1;17.43;60.34
2;17.43;59.18
1;17.43;59.04
1;17.43;57.78
1;17.43;55.46
7;17.43;54.61
4;17.43;54.45
1;17.42;58.78
4;17.42;58.15
6;17.42;55.95
2;17.42;55.22
1;17.42;53.71
2;17.42;53.38
1;17.42;52.17
1;17.41;54.86
2;17.41;54.63
1;17.4;69.83
3;17.4;68.98
5;17.4;68.1
2;17.4;67.01
2;17.4;67.01
2;17.4;65.33
2;17.4;65.25
1;17.4;65.1
6;17.4;64.4
4;17.4;64.21
2;17.4;63.89
3;17.4;63.29
2;17.4;63.01
2;17.4;62.85
6;17.4;62.68
1;17.4;62.66
1;17.4;62.02
1;17.4;61.92
1;17.4;61.92
3;17.4;61.78
4;17.4;61.39
3;17.4;61.21
4;17.4;60.97
1;17.4;59.83
1;17.4;59.58
5;17.4;57.92
1;17.4;56.45
2;17.4;56.43
2;17.4;54.61
2;17.4;54.61
1;17.4;53.57
2;17.4;52.53
5;17.4;51.44
3;17.4;50.49
1;17.39;60.85
2;17.39;57.73
1;17.39;57.52
3;17.39;55.63
4;17.39;54.12
3;17.39;52.06
5;17.39;50.39
2;17.39;50.06
2;17.39;50.06
1;17.38;58.79
3;17.38;56.5
1;17.38;54.61
1;17.38;54.61
1;17.38;51.42
1;17.38;51.42
1;17.37;69.8
3;17.37;67.87
4;17.37;65.96
2;17.37;65.75
2;17.37;65.75
2;17.37;65.75
1;17.37;64.8
8;17.37;64.73
1;17.37;64.55
1;17.37;64.55
3;17.37;64.55
3;17.37;63.84
2;17.37;63.75
2;17.37;63.62
1;17.37;63.38
1;17.37;63.38
3;17.37;63.23
2;17.37;62.22
2;17.37;61.94
2;17.37;61.9
4;17.37;59.56
1;17.37;59.5
2;17.37;59.47
3;17.37;59.1
6;17.37;59.02
1;17.37;58.32
5;17.37;58.14
2;17.37;57.95
2;17.37;57.72
5;17.37;57.15
1;17.37;55.87
6;17.37;52.86
3;17.37;52.33
1;17.36;58.23
1;17.36;57.2
1;17.36;56.11
1;17.36;56.11
1;17.36;56.01
1;17.36;55.22
1;17.36;54.81
2;17.36;54.06
1;17.36;53.57
1;17.36;53.57
2;17.36;52.89
2;17.36;52.89
1;17.36;52.21
1;17.36;52.21
6;17.36;50.37
1;17.35;53.04
1;17.35;51.54
1;17.34;61.88
2;17.34;59.78
1;17.34;55.98
1;17.34;53.25
4;17.33;69.38
2;17.33;68.83
1;17.33;68.58
5;17.33;68.22
2;17.33;67.39
3;17.33;66.53
1;17.33;65.89
6;17.33;65.73
1;17.33;65.11
1;17.33;64.97
1;17.33;64.97
1;17.33;63.54
1;17.33;63.22
2;17.33;62.62
5;17.33;62.1
4;17.33;61.9
4;17.33;61.9
4;17.33;61.89
6;17.33;61.11
1;17.33;58.46
3;17.33;58.01
2;17.33;56.53
4;17.33;56.49
1;17.33;56.34
2;17.33;55.53
1;17.33;55.41
2;17.33;54.99
2;17.33;54.38
1;17.33;54.37
6;17.33;53.76
3;17.33;53.04
2;17.32;57.48
2;17.32;56.06
2;17.32;56.06
1;17.32;54.96
1;17.32;54.66
5;17.32;53.97
1;17.32;53.5
1;17.32;53.5
1;17.32;50.8
7;17.32;50.02
1;17.31;56.65
1;17.31;56.18
1;17.31;55.55
2;17.31;53.37
1;17.31;51.96
2;17.31;50.74
5;17.3;69.49
5;17.3;68.76
2;17.3;68.76
1;17.3;68.66
1;17.3;68.66
2;17.3;67.6
2;17.3;67.6
4;17.3;66.79
4;17.3;66.79
7;17.3;66.58
4;17.3;66.12
1;17.3;66.07
1;17.3;65.78
3;17.3;65.74
3;17.3;65.53
3;17.3;64.32
1;17.3;64.06
1;17.3;63.54
1;17.3;63.54
4;17.3;63.2
4;17.3;63.15
4;17.3;63.1
2;17.3;62.82
1;17.3;62.71
1;17.3;61.7
3;17.3;61.07
1;17.3;60.49
2;17.3;59.78
1;17.3;59.72
2;17.3;59.19
2;17.3;59.19
1;17.3;58.82
5;17.3;57.72
3;17.3;57.38
1;17.3;56.48
4;17.3;56.16
6;17.3;55.87
2;17.3;55.47
5;17.3;55.07
1;17.3;54.94
3;17.3;54.08
2;17.3;53.54
1;17.3;53.54
4;17.3;50.94
1;17.29;59.75
2;17.29;59.38
5;17.29;58.56
2;17.29;56.9
2;17.29;51.06
1;17.29;50.63
2;17.28;59.93
7;17.28;52
2;17.28;51.14
4;17.28;50.8
1;17.27;67.29
1;17.27;64.64
3;17.27;64.63
3;17.27;64.63
8;17.27;64.48
2;17.27;64.15
2;17.27;63.78
2;17.27;63.78
1;17.27;63.57
3;17.27;62.96
2;17.27;62.37
2;17.27;61.41
2;17.27;61.41
2;17.27;61.23
1;17.27;60.92
3;17.27;60.71
2;17.27;60.63
1;17.27;60.24
7;17.27;59.92
7;17.27;59.92
3;17.27;59.8
2;17.27;59.79
4;17.27;58.17
5;17.27;57.55
1;17.27;57.26
7;17.27;56.08
2;17.27;54.81
8;17.27;54.46
1;17.27;54.19
2;17.26;61.12
3;17.26;60.36
1;17.26;59.675
1;17.26;56.94
2;17.26;55.23
2;17.26;54.63
1;17.26;54.6
1;17.26;52.77
3;17.26;52.53
2;17.26;51.26
1;17.25;56.8
7;17.25;56.67
1;17.25;53.11
1;17.25;53.11
2;17.25;52.09
1;17.24;60.65
2;17.24;58.61
1;17.24;58.44
4;17.24;55.92
2;17.24;55.51
1;17.24;55.26
1;17.24;54.42
1;17.24;54.42
1;17.24;54.42
4;17.24;54.25
2;17.24;53.99
2;17.24;53.63
1;17.24;52.43
1;17.23;68.92
1;17.23;68.31
3;17.23;67.9
6;17.23;66.07
1;17.23;65.96
3;17.23;65.86
2;17.23;64.95
6;17.23;64.64
2;17.23;64.41
2;17.23;63.76
1;17.23;63.44
1;17.23;63.44
2;17.23;63.23
1;17.23;62.66
3;17.23;62.56
6;17.23;62.16
1;17.23;61.97
2;17.23;61.87
2;17.23;61.73
2;17.23;61.73
2;17.23;60.93
2;17.23;60.93
4;17.23;59.61
4;17.23;59.02
2;17.23;58.79
2;17.23;58.79
2;17.23;57.2
5;17.23;57.05
5;17.23;57.05
1;17.23;55.8
2;17.23;55.08
1;17.23;54.49
1;17.23;54.49
8;17.23;52.76
1;17.23;51.48
7;17.23;51.36
2;17.22;60.2
2;17.22;59.98
2;17.22;59.98
4;17.22;57.74
1;17.22;56.44
1;17.22;51.93
1;17.22;50.51
1;17.21;60.1
1;17.21;58.37
1;17.21;56.12
2;17.21;55.9
1;17.21;55.61
5;17.21;55.41
1;17.21;53.94
1;17.21;52.14
1;17.21;52.06
1;17.21;52.06
5;17.21;50.6
1;17.2;69.85
10;17.2;67.3
2;17.2;66.86
1;17.2;65.25
2;17.2;64.73
2;17.2;64.17
4;17.2;63.95
2;17.2;63.83
2;17.2;63.83
2;17.2;63.83
2;17.2;63.68
2;17.2;63.43
3;17.2;62.87
5;17.2;62.45
5;17.2;62.45
1;17.2;62.13
5;17.2;60.33
2;17.2;60.31
6;17.2;59.63
1;17.2;59.58
2;17.2;59.29
2;17.2;58.76
2;17.2;58.76
1;17.2;58.27
2;17.2;56.68
1;17.2;56.06
3;17.2;54.67
3;17.2;54.32
2;17.2;53.15
1;17.2;51.65
1;17.2;51.2
5;17.2;51.08
2;17.2;50.22
1;17.19;58.92
2;17.19;57.44
2;17.19;53.94
1;17.19;53.78
1;17.19;53.78
1;17.19;53.78
1;17.19;53.75
1;17.19;52.73
2;17.19;52.36
2;17.19;52.13
2;17.19;52.13
2;17.19;51.68
5;17.19;50.82
2;17.18;56.6
1;17.18;53.08
5;17.17;68.36
3;17.17;66.9
2;17.17;66.87
2;17.17;64.82
2;17.17;63.4
2;17.17;63.4
5;17.17;62.5
1;17.17;62.25
3;17.17;62.22
1;17.17;62.1
1;17.17;62.1
1;17.17;61.98
1;17.17;61.67
2;17.17;61.25
2;17.17;61.25
1;17.17;61.05
1;17.17;60.52
2;17.17;60.47
1;17.17;59.81
1;17.17;59.81
2;17.17;59.24
3;17.17;59.19
1;17.17;59
2;17.17;58.59
1;17.17;56.88
1;17.17;56.38
2;17.17;55.62
2;17.17;55.62
2;17.17;55.62
4;17.17;53.66
6;17.17;53.36
5;17.17;52.72
1;17.17;52.52
2;17.17;52.37
1;17.16;59.95
1;17.16;58.3
2;17.16;57.09
2;17.16;56.74
1;17.16;55.85
1;17.16;55.03
5;17.16;53.69
1;17.16;53.59
1;17.16;50.67
1;17.15;58.24
2;17.15;54.8
1;17.15;54.53
2;17.15;50.99
7;17.14;58.64
3;17.14;55.73
5;17.14;54.74
3;17.14;54.68
2;17.14;51.94
1;17.14;51.27
2;17.13;69.73
2;17.13;69.73
2;17.13;69.52
5;17.13;69.04
5;17.13;69.04
2;17.13;68.43
1;17.13;66.92
9;17.13;66.4
2;17.13;65.34
4;17.13;65.24
4;17.13;65.24
3;17.13;64.98
2;17.13;64.39
4;17.13;64.33
2;17.13;63.51
1;17.13;62.9
1;17.13;62.09
1;17.13;61.96
2;17.13;61.07
2;17.13;61.07
3;17.13;60.28
2;17.13;59.56
2;17.13;59.29
5;17.13;59.22
2;17.13;57.9
1;17.13;57.5
2;17.13;56.43
2;17.13;56.02
1;17.13;55.31
5;17.13;55.09
5;17.13;53.91
3;17.13;52.6
3;17.13;52.59
1;17.13;52.21
1;17.13;50.63
2;17.12;61.14
1;17.12;60.79
1;17.12;56.99
2;17.12;55.61
1;17.12;55.05
1;17.12;51.79
1;17.11;56.03
2;17.11;53.95
1;17.11;53.95
8;17.11;53.42
1;17.11;53.03
3;17.11;53
3;17.1;68.39
5;17.1;67.85
3;17.1;67.23
3;17.1;67.23
4;17.1;65.17
1;17.1;65.07
1;17.1;64.45
3;17.1;63.81
1;17.1;63.02
1;17.1;63.02
2;17.1;62.32
3;17.1;61.48
2;17.1;61.05
3;17.1;60.81
1;17.1;59.83
8;17.1;59.33
8;17.1;59.33
2;17.1;59.21
2;17.1;59.21
1;17.1;59.16
1;17.1;59.16
7;17.1;58.03
2;17.1;57.57
3;17.1;57.11
2;17.1;57.1
3;17.1;56.76
2;17.1;56.32
1;17.1;56.19
2;17.1;55.36
1;17.1;54.96
1;17.1;54.96
2;17.1;53.76
2;17.1;53.76
6;17.1;52.98
3;17.1;50.59
1;17.09;57.8
2;17.09;52.56
2;17.09;52.56
1;17.09;50.22
2;17.08;58.31
1;17.08;55.16
4;17.08;55.07
4;17.08;55.07
2;17.08;54.27
2;17.08;54.25
2;17.08;51.97
2;17.08;51.97
2;17.08;51.45
2;17.08;51.45
1;17.08;50.37
2;17.07;69.77
2;17.07;69.73
2;17.07;68.39
1;17.07;67.96
1;17.07;67.58
2;17.07;67.28
1;17.07;66.75
1;17.07;66.75
3;17.07;66.6
3;17.07;66.49
2;17.07;66.2
2;17.07;66.11
1;17.07;66.02
3;17.07;65.74
2;17.07;63.26
2;17.07;63.26
3;17.07;62.89
2;17.07;62.75
3;17.07;62.58
1;17.07;62.48
1;17.07;62.48
2;17.07;61.54
1;17.07;61.54
1;17.07;60.75
1;17.07;60.75
2;17.07;60.58
10;17.07;60.49
8;17.07;60.47
6;17.07;60.27
6;17.07;60.27
6;17.07;60.27
4;17.07;59.61
3;17.07;57.13
2;17.07;57.13
2;17.07;57.13
2;17.07;56.93
6;17.07;56.22
6;17.07;56.22
2;17.07;55.31
2;17.07;54.9
7;17.07;53.61
1;17.07;53.05
4;17.07;52.89
3;17.07;52.76
2;17.07;51.95
1;17.07;50.38
2;17.07;50.21
1;17.06;58.67
1;17.06;58.67
5;17.06;56.83
5;17.06;55.87
1;17.06;54.08
1;17.06;52.74
1;17.06;52.74
1;17.06;51.87
7;17.05;62.05
2;17.05;60.43
8;17.05;53.38
1;17.05;51.64
2;17.05;50.97
5;17.04;56.23
1;17.04;55.54
1;17.04;55.44
1;17.04;54.86
1;17.04;54.52
1;17.04;54.39
2;17.03;69.4
1;17.03;67.83
1;17.03;67.3
2;17.03;66.78
9;17.03;66.59
2;17.03;64.85
2;17.03;63.8
1;17.03;63.29
1;17.03;63.29
3;17.03;62.88
1;17.03;62.75
2;17.03;62.43
1;17.03;62.02
1;17.03;62.02
2;17.03;60.8
5;17.03;60.55
4;17.03;60.48
2;17.03;59.77
2;17.03;59.37
2;17.03;59.37
2;17.03;59.04
3;17.03;58.86
1;17.03;58.53
2;17.03;58.46
8;17.03;58.36
1;17.03;57.99
2;17.03;57.89
5;17.03;57.86
2;17.03;57.49
2;17.03;57.06
2;17.03;55.98
2;17.03;54.45
2;17.03;53.23
2;17.03;53.23
1;17.03;53.2
2;17.03;53.12
1;17.03;52.35
1;17.03;52.35
5;17.03;50.45
3;17.02;50.8
2;17.01;57.14
2;17.01;57.14
1;17.01;51.65
3;17.01;51.14
1;17.01;51.03
8;17.01;50.33
1;17.01;50.27
5;17;69.5
1;17;68.99
8;17;67.7
3;17;67.11
4;17;66.5
4;17;66.5
4;17;66.1
2;17;65.97
2;17;65.7
1;17;65.33
3;17;63.83
7;17;63.47
1;17;63.36
2;17;63.25
2;17;63.25
4;17;62.88
2;17;62.68
2;17;62.68
4;17;61.52
3;17;61.42
2;17;61.27
3;17;61.1
2;17;61.01
1;17;60.85
2;17;60.79
2;17;60.1
3;17;59.71
5;17;59.31
2;17;59.15
2;17;57.68
5;17;57.45
1;17;56.26
4;17;56.18
2;17;55.62
6;17;54.86
6;17;54.86
3;17;53.6
2;17;53.23
1;17;51.36
2;17;51.11
1;16.99;57.71
1;16.99;57.31
6;16.99;56.8
2;16.99;50.54
3;16.98;56.12
1;16.98;54.16
1;16.98;53.92
5;16.98;53.29
2;16.98;51.4
4;16.97;69.97
8;16.97;69.75
8;16.97;69.75
7;16.97;69.64
4;16.97;67.75
2;16.97;67.08
1;16.97;66.18
1;16.97;65.11
1;16.97;65.1
1;16.97;65.1
4;16.97;64.95
1;16.97;64.19
2;16.97;64.16
5;16.97;63.94
2;16.97;63.86
4;16.97;63.57
5;16.97;63.22
7;16.97;62.5
3;16.97;62.37
2;16.97;62.21
1;16.97;62.01
1;16.97;60.72
4;16.97;60.39
4;16.97;60.34
9;16.97;60.34
9;16.97;60.34
3;16.97;60.15
2;16.97;59.94
5;16.97;59.58
3;16.97;57.68
3;16.97;57.68
2;16.97;57.57
6;16.97;57.42
1;16.97;56.77
3;16.97;56.31
2;16.97;55.67
2;16.97;55.67
1;16.97;53.21
1;16.97;52.74
1;16.97;51.01
4;16.97;50.51
1;16.97;50.45
1;16.96;60.5
2;16.96;58.99
2;16.96;56.39
1;16.96;54.49
1;16.96;51.09
2;16.96;50.65
2;16.96;50.65
2;16.96;50.65
1;16.95;69
4;16.95;58.41
2;16.95;55.88
1;16.95;55.16
1;16.94;58.57
1;16.94;55.38
2;16.93;68.49
2;16.93;68.49
2;16.93;68.21
6;16.93;68.16
6;16.93;68.16
1;16.93;66.75
2;16.93;66.35
5;16.93;66.14
2;16.93;65.99
4;16.93;65.8
2;16.93;65.3
2;16.93;64.8
1;16.93;64.53
5;16.93;64.4
1;16.93;63.68
2;16.93;63.51
2;16.93;63.42
7;16.93;63.39
6;16.93;63.38
1;16.93;63.16
4;16.93;61.73
4;16.93;61.7
1;16.93;60.39
5;16.93;60.16
1;16.93;60
2;16.93;59.71
2;16.93;59.18
1;16.93;58.67
5;16.93;58.28
1;16.93;55.82
2;16.93;55.8
2;16.93;55.71
2;16.93;55.69
7;16.93;54.71
2;16.93;54.38
6;16.93;54.35
3;16.93;53.78
1;16.93;53.05
2;16.93;52.64
2;16.93;52.64
1;16.92;62.34
1;16.92;60.65
1;16.92;57.55
1;16.92;57.55
2;16.92;56.77
1;16.92;52.43
1;16.92;51.44
2;16.91;57.66
6;16.9;68.78
6;16.9;68.78
1;16.9;67.27
5;16.9;66.77
2;16.9;65.09
4;16.9;63.45
4;16.9;63.45
5;16.9;62.43
2;16.9;62.25
2;16.9;62.25
2;16.9;62.25
2;16.9;62.25
5;16.9;62.04
2;16.9;61.89
1;16.9;61.27
2;16.9;60.9
4;16.9;60.72
6;16.9;60.05
6;16.9;60.05
5;16.9;59.6
2;16.9;59.07
5;16.9;58.92
2;16.9;58.61
2;16.9;58.61
2;16.9;57.99
2;16.9;57.87
1;16.9;57.83
2;16.9;57.76
1;16.9;57.05
4;16.9;56.95
1;16.9;56.56
2;16.9;55.1
1;16.9;53.09
2;16.9;53.07
2;16.9;53.07
1;16.9;52.32
2;16.89;57.88
2;16.89;54.76
1;16.89;54.14
2;16.89;52.78
1;16.89;51.86
7;16.89;51.86
2;16.89;51.47
1;16.88;54.2
1;16.88;50.38
5;16.87;69.57
2;16.87;67.57
1;16.87;67.36
2;16.87;66.56
2;16.87;66.56
7;16.87;66.16
1;16.87;65.61
2;16.87;65.14
2;16.87;65.1
1;16.87;64.35
1;16.87;64.31
3;16.87;64.26
8;16.87;64.08
4;16.87;63.69
3;16.87;63.69
2;16.87;63.25
4;16.87;63.25
1;16.87;62.74
2;16.87;62.74
4;16.87;62.43
6;16.87;62.26
2;16.87;61.97
2;16.87;61.39
4;16.87;61.14
3;16.87;60.94
1;16.87;60.76
1;16.87;60.75
1;16.87;60.69
2;16.87;60.59
1;16.87;59.59
2;16.87;59.58
2;16.87;59.53
1;16.87;59.46
3;16.87;58.4
2;16.87;57.95
2;16.87;57.83
2;16.87;57.83
2;16.87;57.83
2;16.87;57.08
1;16.87;54.76
1;16.87;54.54
2;16.87;53.93
1;16.87;52.4
2;16.86;62.65
2;16.86;59.76
1;16.86;56.1
1;16.86;53.39
2;16.85;55.43
1;16.85;52.74
1;16.85;51
1;16.84;56.01
2;16.84;52.4
2;16.84;52.4
3;16.83;69.66
10;16.83;69.04
2;16.83;67.27
2;16.83;67.27
2;16.83;66.87
1;16.83;66.75
1;16.83;66.48
2;16.83;65.66
2;16.83;65.66
1;16.83;64.76
2;16.83;64.51
2;16.83;64.35
2;16.83;64.35
1;16.83;64.3
2;16.83;63.79
4;16.83;63.42
5;16.83;63.42
1;16.83;63.4
1;16.83;63.28
2;16.83;63.08
5;16.83;62.82
5;16.83;62.82
1;16.83;62.76
1;16.83;62.72
3;16.83;62.62
2;16.83;62.28
2;16.83;62.28
1;16.83;61.28
6;16.83;60.84
1;16.83;60.45
3;16.83;60
4;16.83;59.58
4;16.83;59.43
2;16.83;58.79
1;16.83;58.43
